time,E-BGM,E-BMR,E-BRK,E-BSL,E-BVW,E-BWK,E-CST,E-DIM,E-DOD,E-DTC,E-EEM,E-EHV,E-ENS,E-GER,E-HGL,E-KIJ,E-LLS,E-LSM,E-MBT,E-MEE,E-MVL,E-OHK,E-OZN,E-RIL,E-SMH,E-TIL,E-VHZ,E-VVL,E-WES,E-WEW,E-WTR,E-ZWO,E-ZYV
2040-10-14 16:00:00,-0.17,-0.183,-0.0135,-0.853,-0.08549999999999999,-0.0,-0.0005,-0.08549999999999999,-0.28350000000000003,-0.28350000000000003,-0.3219999999999,-0.183,-0.001,-1.281,-0.0845,-0.2165,-0.001,-0.17,-0.3235,-0.0,-0.6495,-0.17,-0.08549999999999999,-0.853,-0.6495,-0.183,-0.0285,-0.0,-0.6495,-0.3219999999999,-0.2165,-0.0845,-0.21800000000000003
2040-10-14 17:00:00,-0.17,-0.183,-0.0135,-0.853,-0.08549999999999999,-0.0,-0.0005,-0.08549999999999999,-0.28350000000000003,-0.28350000000000003,-0.3219999999999,-0.183,-0.001,-1.281,-0.0845,-0.2165,-0.001,-0.17,-0.3235,-0.0,-0.6495,-0.17,-0.08549999999999999,-0.853,-0.6495,-0.183,-0.0285,-0.0,-0.6495,-0.3219999999999,-0.2165,-0.0845,-0.21800000000000003
2040-10-14 18:00:00,-0.17,-0.183,-0.0135,-0.853,-0.08549999999999999,-0.0,-0.0005,-0.08549999999999999,-0.28350000000000003,-0.28350000000000003,-0.3219999999999,-0.183,-0.001,-1.281,-0.0845,-0.2165,-0.001,-0.17,-0.3235,-0.0,-0.6495,-0.17,-0.08549999999999999,-0.853,-0.6495,-0.183,-0.0285,-0.0,-0.6495,-0.3219999999999,-0.2165,-0.0845,-0.21800000000000003
2040-10-14 19:00:00,-0.17,-0.183,-0.0135,-0.853,-0.08549999999999999,-0.0,-0.0005,-0.08549999999999999,-0.28350000000000003,-0.28350000000000003,-0.3219999999999,-0.183,-0.001,-1.281,-0.0845,-0.2165,-0.001,-0.17,-0.3235,-0.0,-0.6495,-0.17,-0.08549999999999999,-0.853,-0.6495,-0.183,-0.0285,-0.0,-0.6495,-0.3219999999999,-0.2165,-0.0845,-0.21800000000000003
2040-10-14 20:00:00,-0.17,-0.183,-0.0135,-0.853,-0.08549999999999999,-0.0,-0.0005,-0.08549999999999999,-0.28350000000000003,-0.28350000000000003,-0.3219999999999,-0.183,-0.001,-1.281,-0.0845,-0.2165,-0.001,-0.17,-0.3235,-0.0,-0.6495,-0.17,-0.08549999999999999,-0.853,-0.6495,-0.183,-0.0285,-0.0,-0.6495,-0.3219999999999,-0.2165,-0.0845,-0.21800000000000003
2040-10-14 21:00:00,-0.17,-0.183,-0.0135,-0.853,-0.08549999999999999,-0.0,-0.0005,-0.08549999999999999,-0.28350000000000003,-0.28350000000000003,-0.3219999999999,-0.183,-0.001,-1.281,-0.0845,-0.2165,-0.001,-0.17,-0.3235,-0.0,-0.6495,-0.17,-0.08549999999999999,-0.853,-0.6495,-0.183,-0.0285,-0.0,-0.6495,-0.3219999999999,-0.2165,-0.0845,-0.21800000000000003
2040-10-14 22:00:00,-0.17,-0.183,-0.0135,-0.853,-0.08549999999999999,-0.0,-0.0005,-0.08549999999999999,-0.28350000000000003,-0.28350000000000003,-0.3219999999999,-0.183,-0.001,-1.281,-0.0845,-0.2165,-0.001,-0.17,-0.3235,-0.0,-0.6495,-0.17,-0.08549999999999999,-0.853,-0.6495,-0.183,-0.0285,-0.0,-0.6495,-0.3219999999999,-0.2165,-0.0845,-0.21800000000000003
2040-10-14 23:00:00,-0.17,-0.183,-0.0135,-0.853,-0.08549999999999999,-0.0,-0.0005,-0.08549999999999999,-0.28350000000000003,-0.28350000000000003,-0.3219999999999,-0.183,-0.001,-1.281,-0.0845,-0.2165,-0.001,-0.17,-0.3235,-0.0,-0.6495,-0.17,-0.08549999999999999,-0.853,-0.6495,-0.183,-0.0285,-0.0,-0.6495,-0.3219999999999,-0.2165,-0.0845,-0.21800000000000003
2040-10-15 00:00:00,-0.17,-0.183,-0.0135,-0.853,-0.08549999999999999,-0.0,-0.0005,-0.08549999999999999,-0.28350000000000003,-0.28350000000000003,-0.3219999999999,-0.183,-0.001,-1.281,-0.0845,-0.2165,-0.001,-0.17,-0.3235,-0.0,-0.6495,-0.17,-0.08549999999999999,-0.853,-0.6495,-0.183,-0.0285,-0.0,-0.6495,-0.3219999999999,-0.2165,-0.0845,-0.21800000000000003
2040-10-15 01:00:00,-0.17,-0.183,-0.0135,-0.853,-0.08549999999999999,-0.0,-0.0005,-0.08549999999999999,-0.28350000000000003,-0.28350000000000003,-0.3219999999999,-0.183,-0.001,-1.281,-0.0845,-0.2165,-0.001,-0.17,-0.3235,-0.0,-0.6495,-0.17,-0.08549999999999999,-0.853,-0.6495,-0.183,-0.0285,-0.0,-0.6495,-0.3219999999999,-0.2165,-0.0845,-0.21800000000000003
2040-10-15 02:00:00,-0.17,-0.183,-0.0135,-0.853,-0.08549999999999999,-0.0,-0.0005,-0.08549999999999999,-0.28350000000000003,-0.28350000000000003,-0.3219999999999,-0.183,-0.001,-1.281,-0.0845,-0.2165,-0.001,-0.17,-0.3235,-0.0,-0.6495,-0.17,-0.08549999999999999,-0.853,-0.6495,-0.183,-0.0285,-0.0,-0.6495,-0.3219999999999,-0.2165,-0.0845,-0.21800000000000003
2040-10-15 03:00:00,-0.17,-0.183,-0.0135,-0.853,-0.08549999999999999,-0.0,-0.0005,-0.08549999999999999,-0.28350000000000003,-0.28350000000000003,-0.3219999999999,-0.183,-0.001,-1.281,-0.0845,-0.2165,-0.001,-0.17,-0.3235,-0.0,-0.6495,-0.17,-0.08549999999999999,-0.853,-0.6495,-0.183,-0.0285,-0.0,-0.6495,-0.3219999999999,-0.2165,-0.0845,-0.21800000000000003
2040-10-15 04:00:00,-0.17,-0.183,-0.0135,-0.853,-0.08549999999999999,-0.0,-0.0005,-0.08549999999999999,-0.28350000000000003,-0.28350000000000003,-0.3219999999999,-0.183,-0.001,-1.281,-0.0845,-0.2165,-0.001,-0.17,-0.3235,-0.0,-0.6495,-0.17,-0.08549999999999999,-0.853,-0.6495,-0.183,-0.0285,-0.0,-0.6495,-0.3219999999999,-0.2165,-0.0845,-0.21800000000000003
2040-10-15 05:00:00,-0.17,-0.183,-0.0135,-0.853,-0.08549999999999999,-0.0,-0.0005,-0.08549999999999999,-0.28350000000000003,-0.28350000000000003,-0.3219999999999,-0.183,-0.001,-1.281,-0.0845,-0.2165,-0.001,-0.17,-0.3235,-0.0,-0.6495,-0.17,-0.08549999999999999,-0.853,-0.6495,-0.183,-0.0285,-0.0,-0.6495,-0.3219999999999,-0.2165,-0.0845,-0.21800000000000003
2040-10-15 06:00:00,-0.17,-0.183,-0.0135,-0.853,-0.08549999999999999,-0.0,-0.0005,-0.08549999999999999,-0.28350000000000003,-0.28350000000000003,-0.3219999999999,-0.183,-0.001,-1.281,-0.0845,-0.2165,-0.001,-0.17,-0.3235,-0.0,-0.6495,-0.17,-0.08549999999999999,-0.853,-0.6495,-0.183,-0.0285,-0.0,-0.6495,-0.3219999999999,-0.2165,-0.0845,-0.21800000000000003
2040-10-15 07:00:00,-0.17,-0.183,-0.0135,-0.853,-0.08549999999999999,-0.0,-0.0005,-0.08549999999999999,-0.28350000000000003,-0.28350000000000003,-0.3219999999999,-0.183,-0.001,-1.281,-0.0845,-0.2165,-0.001,-0.17,-0.3235,-0.0,-0.6495,-0.17,-0.08549999999999999,-0.853,-0.6495,-0.183,-0.0285,-0.0,-0.6495,-0.3219999999999,-0.2165,-0.0845,-0.21800000000000003
2040-10-15 08:00:00,-0.17,-0.183,-0.0135,-0.853,-0.08549999999999999,-0.0,-0.0005,-0.08549999999999999,-0.28350000000000003,-0.28350000000000003,-0.3219999999999,-0.183,-0.001,-1.281,-0.0845,-0.2165,-0.001,-0.17,-0.3235,-0.0,-0.6495,-0.17,-0.08549999999999999,-0.853,-0.6495,-0.183,-0.0285,-0.0,-0.6495,-0.3219999999999,-0.2165,-0.0845,-0.21800000000000003
2040-10-15 09:00:00,-0.17,-0.183,-0.0135,-0.853,-0.08549999999999999,-0.0,-0.0005,-0.08549999999999999,-0.28350000000000003,-0.28350000000000003,-0.3219999999999,-0.183,-0.001,-1.281,-0.0845,-0.2165,-0.001,-0.17,-0.3235,-0.0,-0.6495,-0.17,-0.08549999999999999,-0.853,-0.6495,-0.183,-0.0285,-0.0,-0.6495,-0.3219999999999,-0.2165,-0.0845,-0.21800000000000003
2040-10-15 10:00:00,-0.17,-0.183,-0.0135,-0.853,-0.08549999999999999,-0.0,-0.0005,-0.08549999999999999,-0.28350000000000003,-0.28350000000000003,-0.3219999999999,-0.183,-0.001,-1.281,-0.0845,-0.2165,-0.001,-0.17,-0.3235,-0.0,-0.6495,-0.17,-0.08549999999999999,-0.853,-0.6495,-0.183,-0.0285,-0.0,-0.6495,-0.3219999999999,-0.2165,-0.0845,-0.21800000000000003
2040-10-15 11:00:00,-0.17,-0.183,-0.0135,-0.853,-0.08549999999999999,-0.0,-0.0005,-0.08549999999999999,-0.28350000000000003,-0.28350000000000003,-0.3219999999999,-0.183,-0.001,-1.281,-0.0845,-0.2165,-0.001,-0.17,-0.3235,-0.0,-0.6495,-0.17,-0.08549999999999999,-0.853,-0.6495,-0.183,-0.0285,-0.0,-0.6495,-0.3219999999999,-0.2165,-0.0845,-0.21800000000000003
